pidp,wave,sex,age,partner,degree,inc4,owner,gor_dv
1430464331,Wave 5,male,29,No partner,No degree,3,Not owner,West Midlands
1430467727,Wave 5,female,67,No partner,No degree,3,Owner,West Midlands
1430507855,Wave 5,male,18,No partner,No degree,2,Not owner,North West
1430507847,Wave 5,female,42,No partner,No degree,2,Owner,North West
1430510567,Wave 5,male,51,Partner,No degree,Lowest 25%,Not owner,North West
1430510591,Wave 5,male,19,No partner,No degree,Lowest 25%,Not owner,North West
1430510595,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,North West
1430510571,Wave 5,female,45,Partner,No degree,3,Not owner,North West
1430543211,Wave 5,female,37,Partner,No degree,2,Owner,North West
1430543215,Wave 5,female,17,No partner,No degree,Lowest 25%,Not owner,North West
1430543207,Wave 5,male,50,Partner,No degree,2,Owner,North West
1496013768,Wave 5,female,25,No partner,No degree,2,Not owner,North East
1496001371,Wave 5,female,22,No partner,No degree,2,Not owner,North East
1496001367,Wave 5,female,54,No partner,No degree,2,Not owner,North East
1496002047,Wave 5,male,59,No partner,No degree,Lowest 25%,Owner,North East
1496004091,Wave 5,male,66,Partner,No degree,3,Not owner,North East
1496004087,Wave 5,female,67,Partner,No degree,2,Not owner,North East
1496004767,Wave 5,male,56,No partner,No degree,3,Owner,North East
1496005455,Wave 5,male,21,No partner,Degree,Lowest 25%,Not owner,North East
1496005451,Wave 5,female,48,Partner,No degree,Lowest 25%,Not owner,North East
1496005447,Wave 5,male,48,Partner,Degree,2,Not owner,North East
1496005459,Wave 5,female,20,No partner,No degree,Lowest 25%,Not owner,North East
1496006807,Wave 5,female,35,Partner,Degree,Highest 25%,Owner,North East
1496006811,Wave 5,male,37,Partner,No degree,3,Owner,North East
1496008167,Wave 5,female,29,No partner,No degree,3,Not owner,North East
1496011571,Wave 5,male,30,Partner,No degree,Highest 25%,Owner,North East
1496011567,Wave 5,female,28,Partner,Degree,Lowest 25%,Owner,North East
1496012927,Wave 5,female,35,Partner,Degree,3,Not owner,North East
1496012931,Wave 5,male,35,Partner,No degree,Highest 25%,Not owner,North East
1496013607,Wave 5,female,61,No partner,No degree,3,Not owner,North East
1496014287,Wave 5,female,40,Partner,Degree,Highest 25%,Owner,North East
1496014291,Wave 5,male,42,Partner,No degree,Highest 25%,Owner,North East
1496015647,Wave 5,female,88,Partner,No degree,2,Owner,North East
1496015651,Wave 5,male,88,Partner,No degree,2,Owner,North East
1496018367,Wave 5,female,48,No partner,No degree,Highest 25%,Not owner,North East
1496018371,Wave 5,male,49,No partner,No degree,3,Not owner,North East
1496020411,Wave 5,female,42,No partner,No degree,Lowest 25%,Owner,North East
1496020407,Wave 5,male,44,No partner,Degree,Highest 25%,Owner,North East
1496022447,Wave 5,female,79,No partner,No degree,2,Not owner,North East
1496023127,Wave 5,female,51,Partner,No degree,2,Owner,North East
1496024487,Wave 5,female,33,Partner,Degree,Highest 25%,Owner,North East
1496025175,Wave 5,male,22,No partner,Degree,Lowest 25%,Not owner,North East
1496025167,Wave 5,female,49,Partner,No degree,3,Owner,North East
1496025847,Wave 5,female,61,Partner,No degree,2,Owner,North East
1496025851,Wave 5,male,64,Partner,No degree,2,Owner,North East
1496027887,Wave 5,male,49,No partner,No degree,3,Not owner,North East
1496027891,Wave 5,female,44,No partner,No degree,Lowest 25%,Not owner,North East
1496029247,Wave 5,male,79,No partner,No degree,2,Not owner,North East
1496032651,Wave 5,male,62,Partner,No degree,Lowest 25%,Owner,North East
1496224526,Wave 5,female,82,No partner,No degree,3,Owner,North East
1496032647,Wave 5,female,58,Partner,No degree,3,Not owner,North East
1496033327,Wave 5,male,52,Partner,No degree,Lowest 25%,Owner,North East
1496033331,Wave 5,female,43,Partner,Degree,Highest 25%,Owner,North East
1496036731,Wave 5,female,39,Partner,No degree,Highest 25%,Not owner,North East
1496036727,Wave 5,male,41,Partner,Degree,3,Not owner,North East
1496037407,Wave 5,female,62,Partner,No degree,Highest 25%,Owner,North East
1496037411,Wave 5,male,67,Partner,No degree,Highest 25%,Owner,North East
1496040131,Wave 5,male,40,Partner,No degree,Highest 25%,Owner,North East
1496040127,Wave 5,female,42,Partner,No degree,2,Owner,North East
1496042855,Wave 5,male,22,No partner,No degree,Lowest 25%,Not owner,North East
1496042851,Wave 5,male,53,Partner,Degree,Highest 25%,Owner,North East
1496042847,Wave 5,female,53,Partner,Degree,Highest 25%,Owner,North East
1496048287,Wave 5,female,42,Partner,Degree,Lowest 25%,Owner,North East
1496048291,Wave 5,male,47,Partner,Degree,Highest 25%,Owner,North East
1496048295,Wave 5,female,18,No partner,Degree,Lowest 25%,Not owner,North East
1496049647,Wave 5,female,33,No partner,Degree,Highest 25%,Owner,North East
1496050331,Wave 5,male,17,No partner,No degree,Lowest 25%,Not owner,North East
1496050327,Wave 5,female,35,No partner,No degree,3,Not owner,North East
1496052371,Wave 5,female,72,Partner,No degree,Lowest 25%,Owner,North East
1496052367,Wave 5,male,72,Partner,No degree,Highest 25%,Owner,North East
1496053735,Wave 5,male,31,No partner,Degree,Lowest 25%,Not owner,North East
1496054407,Wave 5,female,67,No partner,No degree,2,Owner,North East
1496055087,Wave 5,female,63,No partner,No degree,Lowest 25%,Owner,North East
1496058487,Wave 5,female,75,No partner,No degree,2,Owner,North East
1496059847,Wave 5,female,60,No partner,No degree,Lowest 25%,Owner,North East
1496060527,Wave 5,female,68,No partner,No degree,2,Not owner,North East
1496061207,Wave 5,male,43,Partner,No degree,3,Owner,North East
1496061211,Wave 5,female,30,Partner,No degree,2,Owner,North East
1496061891,Wave 5,female,79,Partner,No degree,Lowest 25%,Owner,North West
1496061887,Wave 5,male,83,Partner,No degree,2,Owner,North West
1496065295,Wave 5,female,30,No partner,Degree,3,Not owner,North West
1496065291,Wave 5,male,65,Partner,No degree,Highest 25%,Owner,North West
1496065287,Wave 5,female,67,Partner,No degree,Lowest 25%,Owner,North West
1496065967,Wave 5,female,30,Partner,No degree,Lowest 25%,Owner,North West
1496435366,Wave 5,male,22,Partner,No degree,Highest 25%,Owner,North West
1496068687,Wave 5,female,78,No partner,No degree,2,Owner,Scotland
1496455726,Wave 5,male,26,No partner,No degree,3,Not owner,North West
1496072087,Wave 5,female,35,No partner,No degree,2,Not owner,North West
1496072767,Wave 5,female,39,No partner,No degree,Highest 25%,Not owner,North West
1496076167,Wave 5,male,64,No partner,No degree,2,Owner,North West
1496078211,Wave 5,female,77,Partner,No degree,Highest 25%,Owner,North West
1496078207,Wave 5,male,78,Partner,No degree,2,Owner,North West
1496078887,Wave 5,male,47,No partner,No degree,2,Not owner,North West
1496079567,Wave 5,male,32,No partner,No degree,Lowest 25%,Not owner,North West
1496080927,Wave 5,female,82,No partner,No degree,3,Not owner,North West
1496080931,Wave 5,female,54,No partner,No degree,3,Not owner,North West
1496082287,Wave 5,female,75,No partner,No degree,3,Not owner,North West
1496082291,Wave 5,female,30,No partner,No degree,Lowest 25%,Not owner,North West
1496082971,Wave 5,male,27,No partner,Degree,2,Not owner,North West
1496082967,Wave 5,female,58,No partner,No degree,2,Not owner,North West
1496096567,Wave 5,female,61,No partner,Degree,Highest 25%,Owner,North West
1496096571,Wave 5,female,31,No partner,Degree,Highest 25%,Not owner,North West
1496097931,Wave 5,male,57,Partner,No degree,Highest 25%,Owner,North West
1496097935,Wave 5,female,27,No partner,Degree,Highest 25%,Not owner,North West
1496097927,Wave 5,female,59,Partner,No degree,Highest 25%,Owner,North West
1496103367,Wave 5,female,58,No partner,Degree,2,Owner,North West
1496104055,Wave 5,male,79,No partner,No degree,2,Not owner,North West
1496104059,Wave 5,male,29,No partner,No degree,2,Not owner,North West
1496104047,Wave 5,female,54,No partner,No degree,2,Not owner,North West
1496104731,Wave 5,male,19,No partner,No degree,Lowest 25%,Not owner,North West
1496104727,Wave 5,female,44,No partner,Degree,Highest 25%,Owner,North West
1496530568,Wave 5,female,16,No partner,No degree,Lowest 25%,Not owner,North West
1496108811,Wave 5,female,66,Partner,No degree,2,Not owner,North West
1496108807,Wave 5,male,65,Partner,No degree,2,Not owner,North West
1496108815,Wave 5,female,39,No partner,No degree,Lowest 25%,Not owner,North West
1496111527,Wave 5,female,68,Partner,No degree,2,Owner,North West
1496111535,Wave 5,female,31,No partner,Degree,2,Not owner,North West
1496111531,Wave 5,male,67,Partner,Degree,Highest 25%,Owner,North West
1496112207,Wave 5,female,49,No partner,No degree,3,Owner,North West
1496114247,Wave 5,male,64,No partner,Degree,Highest 25%,Owner,North West
1496115611,Wave 5,male,66,No partner,No degree,Lowest 25%,Owner,North West
1496116967,Wave 5,female,51,No partner,No degree,2,Owner,North West
1496116975,Wave 5,female,22,No partner,No degree,Lowest 25%,Not owner,North West
1496117655,Wave 5,female,21,No partner,Degree,2,Not owner,North West
1496117647,Wave 5,female,55,No partner,No degree,2,Not owner,North West
1496117651,Wave 5,female,26,No partner,No degree,2,Not owner,North West
1496118331,Wave 5,male,35,Partner,Degree,2,Owner,North West
1496118327,Wave 5,female,36,Partner,Degree,Highest 25%,Owner,North West
1496119691,Wave 5,male,65,Partner,Degree,Lowest 25%,Owner,North West
1496119687,Wave 5,female,56,Partner,Degree,Lowest 25%,Owner,North West
1496121731,Wave 5,female,63,Partner,No degree,2,Owner,North West
1496121727,Wave 5,male,65,Partner,No degree,2,Owner,North West
1496122415,Wave 5,male,22,No partner,No degree,2,Missing,North West
1496123771,Wave 5,male,65,Partner,No degree,Lowest 25%,Not owner,North West
1496123767,Wave 5,female,53,Partner,No degree,2,Not owner,North West
1496720962,Wave 5,female,22,No partner,No degree,2,Not owner,North West
1496125807,Wave 5,male,55,No partner,No degree,2,Not owner,North West
1496126487,Wave 5,female,58,No partner,No degree,3,Owner,North West
1496754882,Wave 5,male,53,Partner,Degree,Highest 25%,Owner,North West
1496128527,Wave 5,female,45,Partner,Degree,Highest 25%,Owner,North West
1496129207,Wave 5,male,68,No partner,No degree,2,Owner,North West
1496686928,Wave 5,male,48,No partner,Degree,3,Owner,North West
1496130567,Wave 5,female,47,No partner,Degree,Highest 25%,Owner,North West
1496131927,Wave 5,female,72,Partner,No degree,2,Owner,North West
1496131931,Wave 5,male,70,Partner,Degree,3,Owner,North West
1496133967,Wave 5,female,28,No partner,Degree,3,Not owner,North West
1496788962,Wave 5,male,24,No partner,Degree,2,Not owner,North West
1496795766,Wave 5,male,28,No partner,No degree,2,Not owner,North West
1496133971,Wave 5,female,30,No partner,Degree,3,Not owner,North West
1496133979,Wave 5,male,27,No partner,No degree,3,Owner,North West
1496707288,Wave 5,female,27,No partner,No degree,3,Owner,North West
1496789562,Wave 5,male,40,Partner,Degree,Highest 25%,Owner,North West
1496133975,Wave 5,female,30,Partner,Degree,2,Owner,North West
1496138727,Wave 5,male,75,Partner,No degree,2,Owner,North West
1496138731,Wave 5,female,73,Partner,No degree,2,Owner,North West
1496140087,Wave 5,female,76,Partner,No degree,Lowest 25%,Owner,North West
1496140091,Wave 5,male,77,Partner,Degree,2,Owner,North West
1496142811,Wave 5,male,39,Partner,Degree,Highest 25%,Owner,North West
1496142807,Wave 5,female,39,Partner,No degree,3,Owner,North West
1496144171,Wave 5,male,46,Partner,No degree,Highest 25%,Owner,North West
1496144167,Wave 5,female,42,Partner,No degree,Lowest 25%,Owner,North West
1496146211,Wave 5,male,52,Partner,Degree,Highest 25%,Owner,North West
1496146207,Wave 5,female,48,Partner,Degree,Highest 25%,Owner,North West
1496146887,Wave 5,male,54,Partner,No degree,Highest 25%,Owner,North West
1496148247,Wave 5,male,51,Partner,No degree,Lowest 25%,Owner,North West
1496148251,Wave 5,female,47,Partner,Degree,Highest 25%,Owner,North West
1496148255,Wave 5,female,19,No partner,No degree,Highest 25%,Not owner,North West
1496148259,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,North West
1496151647,Wave 5,male,41,Partner,Degree,Highest 25%,Owner,North West
1496151651,Wave 5,female,37,Partner,Degree,Highest 25%,Owner,North West
1496152327,Wave 5,male,40,No partner,No degree,Lowest 25%,Owner,North West
1496152331,Wave 5,female,42,No partner,No degree,Highest 25%,Owner,North West
1496155047,Wave 5,male,43,Partner,No degree,3,Owner,North West
1496155051,Wave 5,female,42,Partner,Degree,3,Owner,North West
1496157767,Wave 5,male,34,No partner,No degree,3,Owner,North West
1496159131,Wave 5,female,67,Partner,No degree,2,Owner,North West
1496159127,Wave 5,male,69,Partner,No degree,3,Owner,North West
1496166607,Wave 5,male,49,No partner,No degree,3,Not owner,North West
1496175447,Wave 5,female,71,Partner,Degree,3,Owner,North West
1496175451,Wave 5,male,76,Partner,Degree,Highest 25%,Owner,North West
1496176127,Wave 5,male,68,No partner,No degree,2,Not owner,North West
1496176811,Wave 5,male,81,Partner,Degree,3,Owner,North West
1496176807,Wave 5,female,77,Partner,No degree,3,Owner,North West
1496180887,Wave 5,female,60,Partner,Degree,2,Owner,North West
1496180891,Wave 5,male,68,Partner,Degree,Highest 25%,Owner,North West
1496180895,Wave 5,female,34,No partner,Degree,Highest 25%,Owner,North West
1496181567,Wave 5,female,71,No partner,No degree,2,Owner,Wales
1496182251,Wave 5,female,67,Partner,No degree,Lowest 25%,Owner,North West
1496182247,Wave 5,male,71,Partner,Degree,Highest 25%,Owner,North West
1496182927,Wave 5,female,75,No partner,No degree,Lowest 25%,Not owner,North West
1496184967,Wave 5,male,52,Partner,Degree,Highest 25%,Owner,North West
1496184979,Wave 5,female,19,No partner,No degree,Lowest 25%,Not owner,North West
1496184983,Wave 5,male,17,No partner,No degree,Lowest 25%,Not owner,North West
1496184975,Wave 5,male,20,No partner,No degree,3,Not owner,North West
1496184971,Wave 5,female,50,Partner,No degree,Highest 25%,Owner,North West
1496185647,Wave 5,male,55,No partner,No degree,Highest 25%,Owner,North West
1496187007,Wave 5,male,77,Partner,No degree,2,Not owner,North West
1496187011,Wave 5,female,78,Partner,No degree,2,Not owner,North West
1496187687,Wave 5,male,63,Partner,No degree,3,Owner,North West
1496187691,Wave 5,female,57,Partner,No degree,3,Owner,North West
1496189047,Wave 5,male,31,Partner,Degree,Highest 25%,Owner,North West
1496189051,Wave 5,female,33,Partner,Degree,Highest 25%,Owner,North West
1496193135,Wave 5,female,18,No partner,No degree,2,Not owner,North West
1496193131,Wave 5,male,27,No partner,No degree,2,Not owner,North West
1496193127,Wave 5,female,53,No partner,No degree,2,Owner,North West
1496195847,Wave 5,male,56,Partner,No degree,3,Owner,North West
1496195851,Wave 5,female,53,Partner,Degree,Highest 25%,Owner,North West
1496195859,Wave 5,female,19,No partner,No degree,Lowest 25%,Not owner,North West
1497040488,Wave 5,female,23,Partner,Degree,Highest 25%,Owner,North West
1496195863,Wave 5,male,26,Partner,No degree,3,Owner,North West
1496197887,Wave 5,male,66,No partner,No degree,2,Not owner,North West
1496198571,Wave 5,male,71,Partner,No degree,3,Owner,North West
1496198567,Wave 5,female,71,Partner,No degree,Lowest 25%,Owner,North West
1496200607,Wave 5,female,58,No partner,Degree,3,Not owner,Scotland
1496201287,Wave 5,female,26,No partner,No degree,Lowest 25%,Not owner,North West
1496201291,Wave 5,male,53,No partner,No degree,3,Not owner,North West
1496202647,Wave 5,male,78,No partner,No degree,2,Owner,North West
1496208767,Wave 5,female,55,No partner,No degree,2,Not owner,North West
1496209451,Wave 5,female,39,Partner,Degree,Highest 25%,Owner,North West
1496209447,Wave 5,male,39,Partner,Degree,Highest 25%,Owner,North West
1496211487,Wave 5,male,66,Partner,Degree,Lowest 25%,Owner,North West
1496211491,Wave 5,female,63,Partner,No degree,3,Owner,North West
1496212171,Wave 5,male,73,Partner,No degree,2,Owner,North West
1496212167,Wave 5,female,72,Partner,No degree,Lowest 25%,Owner,North West
1496214891,Wave 5,male,42,Partner,Degree,Highest 25%,Owner,South East
1496214887,Wave 5,female,41,Partner,Degree,Highest 25%,Owner,South East
1496216251,Wave 5,male,71,Partner,Degree,Highest 25%,Owner,North West
1496216247,Wave 5,female,71,Partner,Degree,3,Owner,North West
1497312484,Wave 5,male,73,No partner,Degree,Highest 25%,Not owner,North West
1496220327,Wave 5,female,70,No partner,Degree,2,Not owner,North West
1496221691,Wave 5,male,42,Partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
1496221687,Wave 5,female,36,Partner,Degree,Lowest 25%,Owner,Yorkshire and the Humber
1496223051,Wave 5,female,55,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
1496223059,Wave 5,male,21,No partner,No degree,2,Not owner,Yorkshire and the Humber
1496223055,Wave 5,male,53,No partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
1496223047,Wave 5,male,65,Partner,No degree,2,Owner,Yorkshire and the Humber
1496227127,Wave 5,male,33,No partner,No degree,3,Missing,Yorkshire and the Humber
1496230527,Wave 5,female,35,No partner,No degree,Highest 25%,Not owner,Yorkshire and the Humber
1496231887,Wave 5,female,29,No partner,No degree,3,Not owner,Yorkshire and the Humber
1496235971,Wave 5,female,31,Partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
1496235967,Wave 5,male,35,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
1496237327,Wave 5,female,56,Partner,No degree,2,Owner,Yorkshire and the Humber
1496237331,Wave 5,male,56,Partner,No degree,2,Owner,Yorkshire and the Humber
1496242091,Wave 5,female,49,No partner,No degree,2,Not owner,Yorkshire and the Humber
1496242087,Wave 5,female,76,No partner,No degree,3,Not owner,Yorkshire and the Humber
1496244811,Wave 5,male,71,Partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
1496244807,Wave 5,female,72,Partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
1496248211,Wave 5,male,21,No partner,No degree,3,Not owner,Yorkshire and the Humber
1496248207,Wave 5,female,51,No partner,No degree,3,Owner,Yorkshire and the Humber
1496248887,Wave 5,male,80,No partner,No degree,3,Owner,Yorkshire and the Humber
1496250927,Wave 5,female,84,No partner,No degree,2,Not owner,Yorkshire and the Humber
1496252967,Wave 5,male,80,Partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
1496252971,Wave 5,female,78,Partner,Degree,2,Not owner,Yorkshire and the Humber
1496255007,Wave 5,female,66,No partner,Degree,3,Owner,Yorkshire and the Humber
1496256367,Wave 5,female,70,No partner,No degree,2,Owner,Yorkshire and the Humber
