pidp,wave,sex,age,partner,degree,inc4,owner,gor_dv
1021668067,Wave 3,female,24,Partner,No degree,Lowest 25%,Not owner,London
1021668051,Wave 3,male,52,Partner,No degree,2,Not owner,London
1021684367,Wave 3,male,31,Partner,Degree,Highest 25%,Not owner,London
1021684371,Wave 3,female,31,Partner,Degree,Lowest 25%,Not owner,London
1027371362,Wave 3,female,30,No partner,No degree,Highest 25%,Not owner,London
1021686407,Wave 3,male,26,No partner,No degree,Highest 25%,Not owner,London
1021691167,Wave 3,female,49,Partner,Degree,Highest 25%,Owner,London
1021691171,Wave 3,male,50,Partner,Degree,Highest 25%,Owner,London
1021691179,Wave 3,female,21,No partner,No degree,2,Missing,South West
1021692527,Wave 3,male,43,Partner,Degree,3,Owner,London
1021692531,Wave 3,female,42,Partner,No degree,2,Owner,London
1021702047,Wave 3,female,31,No partner,Degree,Lowest 25%,Not owner,London
1021702051,Wave 3,male,31,No partner,Degree,Highest 25%,Not owner,London
1021702731,Wave 3,male,18,No partner,No degree,Lowest 25%,Owner,London
1021702727,Wave 3,male,20,No partner,No degree,3,Owner,London
1021706127,Wave 3,male,28,Partner,Degree,Highest 25%,Owner,London
1021706131,Wave 3,female,29,Partner,Degree,Lowest 25%,Owner,London
1021708171,Wave 3,male,47,Partner,Degree,Lowest 25%,Not owner,London
1021708167,Wave 3,female,41,Partner,No degree,2,Not owner,London
1021711567,Wave 3,male,33,No partner,Degree,3,Not owner,London
1021730607,Wave 3,male,76,No partner,No degree,2,Not owner,London
1021740807,Wave 3,male,39,No partner,No degree,2,Not owner,London
1021744207,Wave 3,female,85,No partner,No degree,2,Not owner,London
1021748287,Wave 3,male,42,Partner,No degree,Lowest 25%,Not owner,London
1021748291,Wave 3,female,36,Partner,No degree,2,Not owner,London
1028017324,Wave 3,male,26,No partner,No degree,Lowest 25%,Not owner,London
1021756447,Wave 3,female,25,Partner,No degree,3,Not owner,London
1028024244,Wave 3,male,25,Partner,No degree,Lowest 25%,Not owner,London
1021763927,Wave 3,female,69,No partner,Degree,3,Owner,London
1021764615,Wave 3,male,23,No partner,Degree,Lowest 25%,Not owner,London
1021764619,Wave 3,female,20,No partner,No degree,Lowest 25%,Not owner,London
1021764607,Wave 3,female,57,No partner,No degree,3,Not owner,London
1021764611,Wave 3,male,27,No partner,Degree,3,Not owner,London
1021845527,Wave 3,male,42,Partner,Degree,Highest 25%,Owner,South East
1021845535,Wave 3,female,16,No partner,No degree,Lowest 25%,Not owner,South East
1021845531,Wave 3,female,41,Partner,Degree,Highest 25%,Owner,South East
1021882267,Wave 3,female,18,No partner,No degree,Lowest 25%,Not owner,London
1021907407,Wave 3,male,53,Partner,Degree,Highest 25%,Owner,London
1021907411,Wave 3,female,50,Partner,Degree,Highest 25%,Owner,London
1028078524,Wave 3,male,23,No partner,Degree,Lowest 25%,Not owner,London
1022014847,Wave 3,female,41,No partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
1022031847,Wave 3,female,26,No partner,Degree,3,Not owner,Yorkshire and the Humber
1022033891,Wave 3,male,43,Partner,Degree,3,Not owner,Yorkshire and the Humber
1022033887,Wave 3,female,43,Partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
1022047491,Wave 3,male,41,Partner,No degree,Highest 25%,Not owner,Yorkshire and the Humber
1022047495,Wave 3,male,18,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
1022047487,Wave 3,female,39,Partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
1022066527,Wave 3,male,45,Partner,Degree,Highest 25%,Owner,North West
1022157647,Wave 3,male,60,No partner,Degree,3,Owner,London
1022157651,Wave 3,female,57,No partner,Degree,Highest 25%,Owner,London
1022169207,Wave 3,male,80,No partner,No degree,Lowest 25%,Not owner,London
1022188927,Wave 3,male,48,Partner,Degree,Highest 25%,Owner,London
1022188931,Wave 3,female,42,Partner,No degree,3,Owner,London
1022195739,Wave 3,female,17,No partner,No degree,Lowest 25%,Not owner,London
1022195743,Wave 3,female,17,No partner,No degree,Lowest 25%,Not owner,London
1022195727,Wave 3,male,55,Partner,Degree,Highest 25%,Owner,London
1022195731,Wave 3,female,56,Partner,No degree,2,Owner,London
1022195735,Wave 3,male,21,No partner,No degree,Lowest 25%,Not owner,London
1022197099,Wave 3,male,19,No partner,No degree,Lowest 25%,Not owner,London
1022197095,Wave 3,male,23,No partner,No degree,3,Not owner,London
1022197091,Wave 3,male,47,No partner,No degree,Highest 25%,Owner,London
1022197087,Wave 3,female,44,No partner,No degree,3,Owner,London
1022210687,Wave 3,male,47,Partner,No degree,Highest 25%,Not owner,East Midlands
1027806482,Wave 3,female,23,No partner,Degree,2,Not owner,East Midlands
1022218167,Wave 3,male,24,No partner,Degree,2,Not owner,East Midlands
1022218847,Wave 3,female,21,No partner,No degree,Lowest 25%,Not owner,East Midlands
1022220891,Wave 3,female,53,No partner,No degree,Highest 25%,Not owner,East Midlands
1022220887,Wave 3,male,24,No partner,Degree,3,Not owner,East Midlands
1022220895,Wave 3,male,22,No partner,No degree,2,Not owner,East Midlands
1028357364,Wave 3,female,16,No partner,No degree,Lowest 25%,Not owner,East Midlands
1022224971,Wave 3,female,18,No partner,No degree,Lowest 25%,Not owner,East Midlands
1022224967,Wave 3,female,35,No partner,No degree,3,Not owner,East Midlands
1022231087,Wave 3,female,28,No partner,No degree,3,Not owner,East Midlands
1022257607,Wave 3,female,27,No partner,No degree,3,Not owner,London
1022258967,Wave 3,male,52,Partner,Degree,2,Not owner,London
1022258971,Wave 3,female,47,Partner,No degree,3,Not owner,London
1022267811,Wave 3,female,42,Partner,No degree,2,Not owner,London
1022267815,Wave 3,male,16,No partner,No degree,Lowest 25%,Not owner,London
1022267807,Wave 3,male,48,Partner,No degree,Lowest 25%,Not owner,London
1022294327,Wave 3,male,53,Partner,Degree,Lowest 25%,Owner,London
1022294331,Wave 3,female,29,Partner,Degree,Lowest 25%,Owner,London
1022349411,Wave 3,male,19,No partner,No degree,Lowest 25%,Not owner,London
1022349407,Wave 3,female,43,No partner,Degree,3,Owner,London
1022349415,Wave 3,male,48,No partner,Degree,Highest 25%,Owner,London
1022395647,Wave 3,male,67,Partner,Degree,2,Owner,London
1022395651,Wave 3,female,59,Partner,No degree,Lowest 25%,Owner,London
1022410607,Wave 3,female,31,No partner,No degree,3,Not owner,London
1022412647,Wave 3,male,36,No partner,Degree,Highest 25%,Owner,London
1022430335,Wave 3,female,17,No partner,No degree,Lowest 25%,Not owner,London
1022430331,Wave 3,female,22,No partner,Degree,2,Not owner,London
1022430327,Wave 3,female,43,No partner,Degree,2,Not owner,London
1022439847,Wave 3,female,40,Partner,Degree,Highest 25%,Owner,London
1022439851,Wave 3,male,47,Partner,No degree,Highest 25%,Owner,London
1022445967,Wave 3,female,32,No partner,Degree,3,Not owner,London
1022469779,Wave 3,male,16,No partner,No degree,Lowest 25%,Not owner,London
1022469767,Wave 3,female,49,Partner,No degree,Highest 25%,Owner,London
1022469771,Wave 3,male,45,Partner,No degree,3,Owner,London
1022473847,Wave 3,female,28,No partner,No degree,2,Not owner,London
1022475207,Wave 3,female,29,No partner,No degree,3,Not owner,London
1022476575,Wave 3,female,17,No partner,No degree,Lowest 25%,Not owner,London
1022476567,Wave 3,female,49,No partner,No degree,Highest 25%,Owner,London
1022476571,Wave 3,male,21,No partner,No degree,Highest 25%,Not owner,London
1022477251,Wave 3,male,55,Partner,No degree,2,Not owner,London
1022477247,Wave 3,male,29,Partner,Degree,3,Not owner,London
1022481331,Wave 3,female,19,No partner,No degree,3,Not owner,London
1022481327,Wave 3,female,51,No partner,No degree,Highest 25%,Not owner,London
1022488127,Wave 3,female,26,No partner,No degree,2,Not owner,London
1022490167,Wave 3,female,29,Partner,Degree,Highest 25%,Not owner,East Midlands
1022490171,Wave 3,male,33,Partner,Degree,Highest 25%,Not owner,East Midlands
1022533691,Wave 3,male,50,Partner,No degree,2,Owner,West Midlands
1022533695,Wave 3,female,21,No partner,No degree,Lowest 25%,Not owner,West Midlands
1022533687,Wave 3,female,48,Partner,No degree,Lowest 25%,Owner,West Midlands
1022533699,Wave 3,male,19,No partner,No degree,3,Not owner,West Midlands
1022533703,Wave 3,female,18,No partner,No degree,Lowest 25%,Not owner,West Midlands
1022581287,Wave 3,female,66,No partner,No degree,3,Owner,London
1022581291,Wave 3,male,30,No partner,No degree,Lowest 25%,Not owner,London
1022600327,Wave 3,female,41,No partner,Degree,Highest 25%,Not owner,South East
1028105722,Wave 3,male,28,No partner,No degree,3,Not owner,South East
1022633647,Wave 3,male,26,No partner,Degree,3,Owner,South East
1022651331,Wave 3,male,43,Partner,Degree,2,Owner,London
1022651339,Wave 3,male,63,No partner,Degree,Lowest 25%,Owner,London
1022651327,Wave 3,female,35,Partner,Degree,3,Not owner,London
1022663023,Wave 3,female,32,No partner,Degree,Highest 25%,Not owner,London
1022699607,Wave 3,female,39,Partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
1022699619,Wave 3,male,18,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
1022699615,Wave 3,male,19,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
1022700291,Wave 3,female,29,Partner,No degree,2,Owner,Yorkshire and the Humber
1022700287,Wave 3,male,40,Partner,Degree,Lowest 25%,Owner,Yorkshire and the Humber
1022703691,Wave 3,female,64,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
1022703687,Wave 3,male,60,Partner,No degree,3,Owner,Yorkshire and the Humber
1022709127,Wave 3,female,26,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
1022709131,Wave 3,male,39,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
1088002727,Wave 3,female,68,No partner,No degree,3,Not owner,North East
1088003407,Wave 3,male,49,No partner,Degree,Lowest 25%,Owner,North East
1088004767,Wave 3,female,80,No partner,Degree,2,Owner,North East
1088006807,Wave 3,female,62,No partner,No degree,3,Owner,North East
1088007491,Wave 3,male,35,No partner,No degree,3,Owner,North East
1088007487,Wave 3,female,30,No partner,No degree,Lowest 25%,Owner,North East
1088008167,Wave 3,female,50,No partner,No degree,2,Not owner,North East
1088008171,Wave 3,female,58,No partner,No degree,3,Not owner,North East
1088010207,Wave 3,male,43,No partner,No degree,2,Not owner,North East
1088010887,Wave 3,female,19,No partner,No degree,2,Not owner,North East
1088011567,Wave 3,male,81,No partner,No degree,2,Owner,North East
1088013607,Wave 3,female,49,No partner,No degree,3,Not owner,North East
1088013611,Wave 3,male,44,No partner,No degree,3,Not owner,North East
1088015655,Wave 3,male,16,No partner,No degree,2,Missing,North East
1088016327,Wave 3,male,32,Partner,No degree,Lowest 25%,Not owner,North East
1088018367,Wave 3,female,71,No partner,No degree,2,Not owner,North East
1088019727,Wave 3,male,60,No partner,Degree,3,Owner,North East
1088021091,Wave 3,female,69,No partner,Degree,Lowest 25%,Owner,North East
1088021767,Wave 3,female,71,No partner,No degree,2,Owner,North East
1088023807,Wave 3,male,54,No partner,No degree,2,Not owner,North East
1088025847,Wave 3,female,50,Partner,No degree,Lowest 25%,Owner,North East
1088031291,Wave 3,male,80,Partner,No degree,3,Owner,North East
1088031287,Wave 3,female,63,Partner,No degree,2,Owner,North East
1088031967,Wave 3,male,55,No partner,No degree,2,Owner,North East
1088035367,Wave 3,female,47,Partner,No degree,2,Owner,North East
1088035371,Wave 3,male,40,Partner,Degree,Highest 25%,Owner,North East
1088035375,Wave 3,female,16,No partner,No degree,Lowest 25%,Not owner,North East
1088036727,Wave 3,female,77,No partner,No degree,3,Owner,North East
1088037419,Wave 3,female,19,No partner,No degree,Lowest 25%,Not owner,North East
1088238244,Wave 3,male,20,No partner,No degree,Lowest 25%,Owner,North East
1088037407,Wave 3,female,56,Partner,No degree,Lowest 25%,Owner,North East
1088037411,Wave 3,male,51,Partner,No degree,Highest 25%,Owner,North East
1088037415,Wave 3,male,22,No partner,No degree,Lowest 25%,Not owner,North East
1088038091,Wave 3,male,35,No partner,Degree,Lowest 25%,Owner,North East
1088038087,Wave 3,female,38,No partner,No degree,3,Owner,North East
1088039447,Wave 3,male,53,Partner,No degree,Highest 25%,Not owner,North East
1088044207,Wave 3,male,37,Partner,No degree,3,Not owner,North East
1088044891,Wave 3,female,80,Partner,No degree,Lowest 25%,Owner,North East
1088044887,Wave 3,male,80,Partner,No degree,2,Owner,North East
1088046247,Wave 3,male,41,Partner,Degree,Highest 25%,Owner,North East
1088046251,Wave 3,female,37,Partner,No degree,3,Owner,North East
1088046927,Wave 3,female,54,Partner,No degree,Highest 25%,Owner,North East
1088285722,Wave 3,female,20,No partner,No degree,Lowest 25%,Not owner,North East
1088049647,Wave 3,female,74,No partner,No degree,3,Owner,North East
1088051687,Wave 3,male,63,No partner,No degree,3,Owner,North East
1088053047,Wave 3,female,44,No partner,No degree,2,Owner,North East
1088055087,Wave 3,female,77,No partner,No degree,Lowest 25%,Owner,North East
1088057127,Wave 3,female,64,Partner,No degree,2,Owner,North East
1088057131,Wave 3,male,67,Partner,No degree,2,Owner,North East
1088059847,Wave 3,female,52,Partner,No degree,Lowest 25%,Owner,North East
1088059851,Wave 3,male,56,Partner,Degree,Highest 25%,Owner,North East
1088059855,Wave 3,female,29,No partner,No degree,2,Owner,North East
1088060531,Wave 3,male,38,Partner,No degree,Highest 25%,Owner,North East
1088060527,Wave 3,female,32,Partner,Degree,3,Owner,North East
1088062567,Wave 3,female,86,No partner,No degree,2,Not owner,North West
1088063247,Wave 3,male,74,No partner,No degree,2,Not owner,North West
1088065287,Wave 3,male,51,Partner,No degree,2,Owner,North West
1088065291,Wave 3,female,46,Partner,No degree,2,Owner,North West
1088065295,Wave 3,female,19,No partner,No degree,Lowest 25%,Not owner,North West
1088065975,Wave 3,male,19,No partner,No degree,Lowest 25%,Not owner,North West
1088065979,Wave 3,female,17,No partner,No degree,Lowest 25%,Not owner,North West
1088065967,Wave 3,male,57,Partner,No degree,Highest 25%,Owner,North West
1088065971,Wave 3,female,48,Partner,No degree,2,Owner,North West
1088066647,Wave 3,female,19,No partner,Degree,2,Not owner,North West
1088067327,Wave 3,male,64,Partner,No degree,2,Owner,North West
1088067331,Wave 3,female,61,Partner,No degree,Lowest 25%,Owner,North West
1088068011,Wave 3,female,84,No partner,No degree,2,Owner,North West
1088068687,Wave 3,male,67,No partner,Degree,2,Owner,North West
1088070047,Wave 3,male,65,No partner,No degree,3,Owner,North West
1088072087,Wave 3,female,41,No partner,No degree,3,Not owner,North West
1088435442,Wave 3,male,19,No partner,No degree,Lowest 25%,Not owner,North West
1088076847,Wave 3,male,45,Partner,No degree,Lowest 25%,Owner,North West
1088076855,Wave 3,male,18,No partner,No degree,Lowest 25%,Not owner,North West
1088076851,Wave 3,female,39,Partner,No degree,2,Owner,North West
1088078207,Wave 3,male,67,No partner,Degree,2,Not owner,North West
1088078887,Wave 3,female,80,Partner,No degree,Lowest 25%,Owner,North West
1088078891,Wave 3,male,81,Partner,No degree,2,Owner,North West
1088085007,Wave 3,male,29,No partner,No degree,Highest 25%,Not owner,North West
1088087051,Wave 3,female,62,Partner,No degree,Lowest 25%,Owner,North West
1088087047,Wave 3,male,60,Partner,Degree,Highest 25%,Owner,North West
1088087727,Wave 3,female,26,No partner,No degree,Lowest 25%,Not owner,North West
1088089767,Wave 3,female,61,No partner,No degree,2,Not owner,North West
1088090451,Wave 3,male,39,Partner,No degree,Lowest 25%,Owner,North West
1088090447,Wave 3,female,40,Partner,No degree,3,Owner,North West
1088091127,Wave 3,female,30,No partner,No degree,Highest 25%,Not owner,North West
1088092491,Wave 3,female,43,Partner,No degree,Lowest 25%,Owner,North West
1088092487,Wave 3,male,44,Partner,No degree,Highest 25%,Owner,North West
1088094527,Wave 3,male,75,Partner,No degree,3,Owner,North West
1088094531,Wave 3,female,75,Partner,No degree,Lowest 25%,Owner,North West
1088108127,Wave 3,female,67,No partner,No degree,3,Not owner,North West
1088111527,Wave 3,female,58,No partner,Degree,Highest 25%,Owner,North West
1088112211,Wave 3,female,26,Partner,No degree,2,Owner,North West
1088112207,Wave 3,male,31,Partner,Degree,Highest 25%,Owner,North West
1088112887,Wave 3,female,73,No partner,No degree,2,Not owner,North West
1088113571,Wave 3,female,30,Partner,Degree,Lowest 25%,Owner,North West
1088113567,Wave 3,male,30,Partner,Degree,3,Owner,North West
1088114927,Wave 3,female,80,No partner,Degree,3,Owner,North West
1088116971,Wave 3,female,75,Partner,Degree,Lowest 25%,Owner,North West
1088116967,Wave 3,male,74,Partner,No degree,Highest 25%,Owner,North West
1088118327,Wave 3,female,27,No partner,Degree,2,Not owner,North West
1088120367,Wave 3,male,32,Partner,No degree,3,Not owner,North West
1088120371,Wave 3,female,32,Partner,No degree,3,Not owner,North West
1088121047,Wave 3,female,49,No partner,No degree,2,Not owner,North West
1088121727,Wave 3,female,88,No partner,Degree,Highest 25%,Owner,North West
1088125127,Wave 3,female,34,No partner,Degree,3,Owner,North West
1088741324,Wave 3,male,35,No partner,No degree,2,Owner,North West
1088125807,Wave 3,female,32,No partner,Degree,Lowest 25%,Owner,North West
1088125811,Wave 3,male,27,No partner,No degree,Lowest 25%,Not owner,North West
1088127167,Wave 3,female,31,No partner,No degree,3,Not owner,North West
1088127171,Wave 3,male,31,No partner,No degree,2,Not owner,North West
1088127847,Wave 3,male,80,Partner,No degree,2,Owner,North West
1088130567,Wave 3,female,63,No partner,No degree,2,Owner,North West
1088140087,Wave 3,female,61,Partner,No degree,3,Owner,North West
1088140091,Wave 3,male,65,Partner,No degree,2,Owner,North West
1088143491,Wave 3,female,60,Partner,Degree,3,Owner,North West
1088143487,Wave 3,male,68,Partner,Degree,3,Owner,North West
1088143495,Wave 3,female,25,No partner,Degree,Highest 25%,Owner,North West
1088143499,Wave 3,female,23,No partner,No degree,3,Owner,North West
1088145527,Wave 3,female,47,No partner,No degree,2,Not owner,North West
1088146211,Wave 3,male,53,Partner,No degree,Lowest 25%,Not owner,North West
1088146207,Wave 3,female,53,Partner,No degree,2,Not owner,North West
1088146887,Wave 3,male,59,No partner,No degree,3,Owner,North West
1088146891,Wave 3,male,34,No partner,No degree,Lowest 25%,Not owner,North West
1088147567,Wave 3,female,77,No partner,No degree,2,Owner,North West
1088147639,Wave 3,male,46,No partner,No degree,3,Not owner,North West
1088147635,Wave 3,female,46,No partner,No degree,3,Not owner,North West
1088148927,Wave 3,male,51,No partner,Degree,2,Owner,North West
1088150287,Wave 3,male,58,No partner,No degree,Lowest 25%,Owner,North West
1088154375,Wave 3,male,30,No partner,No degree,Lowest 25%,Not owner,North West
